,id,label,text
4114,4114,ham,sorry never hear unless book one wa kinda jokethet really looking skinny white girl wa one lineyou much camera something like ' casting look
4115,4115,ham,doinghow
4116,4116,ham,sure thing big man hockey election 6 shouldnut go longer hour though
4117,4117,ham,watch lor saw swatch one thk quite ok ard 116 need 2nd opinion leh
4118,4118,ham,hiya u like hlday pic looked horrible took mo hows camp amrca thing speak soon serena
4119,4119,ham,babe go day miss already love loving kiss hope everything go well
4120,4120,ham,yunny ' goin late
4121,4121,ham,doc prescribed morphine cause pain med ' enough waiting mom bring med kick fast ' gonna try later
4122,4122,ham,cool want go kappa meet outside mu
4123,4123,ham,hey sexy bun told adore loverboy hope remember thank sister law meatball grin love babe
4124,4124,ham,may b approve panalambut post
4125,4125,spam,spjanuary male sale hot gay chat cheaper call 08709222922 national rate 15pmin cheap 78pmin peak stop text call 08712460324 10pmin
4126,4126,ham,sorry ' call later
4127,4127,ham,dont thnk wrong calling u
4128,4128,ham,' workin get job
4129,4129,ham,' done mean
4130,4130,ham,ur luck love someone ur fortune love one love u
4131,4131,ham,hi baby ive got back work wa wanting see u allday hope didnt piss u phone today u give call xxx
4132,4132,spam,freemsg today ' day ready ' horny live town love sex fun game netcollex ltd 08700621170150p per msg reply stop end
4133,4133,ham,yahoo boy bring perf legal
4134,4134,ham,need say anything know outsider
4135,4135,ham,ever one foot
4136,4136,ham,got ltgt
4137,4137,ham,good donut need receiptsuowell done u_ yes please tell whatus number could ring
4138,4138,ham,ever green quote ever told jerry cartoon person irritates u always one love u vry much fails express gud nyt
4139,4139,ham,leave wif lar ii wan carry meh heavy da num 98321561 familiar i_
4140,4140,ham,beautiful truth expression face could seen everyone depression heart could understood loved one gud ni8
4141,4141,ham,infact happy new year seeing
4142,4142,spam,simpson movie released july 2007 name band died start film agreen day bblue day cred day send b c
4143,4143,ham,' shame maybe cld meet hr tomo
4144,4144,ham,lol would despite cramp like girl
4145,4145,ham,canaot wait cornwall hope tonight isnaot bad well itaos rock night shite anyway iaom going kip good night speak soon
4146,4146,ham,pls help tell sura ' expecting battery hont pls send message download movie thanks
4147,4147,spam,please call amanda regard renewing upgrading current tmobile handset free charge offer end today tel 0845 021 3680 subject ' c '
4148,4148,ham,' found way get another app phone eh go net cafe take job geeee need babe crave see
4149,4149,ham,work mon thurs sat cant leh booked liao day u free
4150,4150,ham,ii comin fetch u oredi
4151,4151,ham,' nanny address
4152,4152,spam,urgent 4 costa del sol holiday a5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh costa150pm max10mins
4153,4153,ham,haf u eaten wat time u wan 2 come
4154,4154,spam,want new video phone 750 anytime network min half price line rental free text 3 month reply call 08000930705 free delivery
4155,4155,ham,yo call get chance friend mine wanted ask big order
4156,4156,ham,single single answer fighting plus said broke didnt reply
4157,4157,ham,certainly put thing perspective something like happens
4158,4158,ham,got tv 2 watch meh u work today
4159,4159,ham,felt sonot conveying reason ese
4160,4160,spam,mobile 11 month u r entitled update latest colour mobile camera free call mobile update co free 08002986030
4161,4161,ham,' going got exciting karaoke type activity planned ' debating whether play football eve feeling lazy though
4162,4162,ham,told coming wednesday
4163,4163,ham,ok called mom instead fun
4164,4164,spam,dear voucher holder claim week offer pc please go httpwwwwtlpcouktext tscs apply
4165,4165,ham,well ' desperate ' call armand
4166,4166,ham,work right
4167,4167,spam,congrats nokia 3650 video camera phone call 09066382422 call cost 150ppm ave call 3mins vary mobile 16 close 300603 post bcm4284 ldn wc1n3xx
4168,4168,ham,' heard anything ' answering text ' guessing flaked said jb fantastic
4169,4169,ham,mmmmmm love youso much ahmad ' wait year begin every second take closer side happy new year love
4170,4170,ham,pls ' full name joke ' school co fee university florida seem actually ltgt k pls holla back
4171,4171,ham,sorry ' call later
4172,4172,ham,ok said ' got wisdom teeth hidden inside n mayb need 2 remove
4173,4173,ham,pls pls drink plenty plenty water
4174,4174,ham,' queen going royal wedding
4175,4175,ham,' lag ' sad part keep touch thanks skype
4176,4176,ham,ok lor go tog lor
4177,4177,ham,two team waiting player
4178,4178,ham,i_ send copy da report
4179,4179,ham,swhrt u deyhope ur ok tot u 2daylove n misstake care
4180,4180,ham,ok da already planned wil pick
4181,4181,spam,urgent please call 0906346330 abta complimentary 4 spanish holiday a10000 cash await collection sae tc box 47 po19 2ez 150ppm 18
4182,4182,ham,sorry ' call later meeting
4183,4183,ham,really need shit tomorrow know ' awake like 6
4184,4184,ham,' good registered vote
4185,4185,ham,hmm ok ' stay like hour co eye really sore
4186,4186,ham,dear got bus directly calicut
4187,4187,ham,mm umma ask vava also come tell play later together
4188,4188,ham,well general price ltgt oz let know ifwhenhow much want
4189,4189,ham,sorry ' call later
4190,4190,ham,moment dayhas valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish u find todaygood morning
4191,4191,ham,ltgt w jetton ave forgot
4192,4192,ham,ok ' coming home
4193,4193,ham,use foreign stamp country
4194,4194,spam,double min txts 4 6months free bluetooth orange available sony nokia motorola phone call mobileupd8 08000839402 call2optoutn9dx
4195,4195,ham,sorry ' lot friendofafriend stuff ' talk actual guy want buy
4196,4196,spam,free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w45wq norm150ptone 16
4197,4197,spam,want funk ur fone weekly new tone reply tones2u 2 text wwwringtonescouk original n best tone 3gbp network operator rate apply
4198,4198,spam,cmon babe make horny turn txt fantasy babe im hot sticky need reply cost a150 2 cancel send stop
4199,4199,ham,come tomorrow di
4200,4200,ham,wylie update weed dealer carlos went freedom class lunsford
4201,4201,ham,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
4202,4202,ham,c movie juz last minute decision mah juz watch 2 lar tot i_ interested
4203,4203,ham,enjoying semester take care brother
4204,4204,spam,important information 4 orange user 0796xxxxxx today ur lucky day2 find log onto httpwwwurawinnercom ' fantastic prizeawaiting
4205,4205,ham,get door '
4206,4206,ham,let use next week princess
4207,4207,ham,go home first lar i_ wait 4 lor put stuff first
4208,4208,ham,want kfc tuesday buy 2 meal 2 gravy 2 mark 2
4209,4209,ham,dahe stupid daalways sending like thisdon believe messagepandy mental
4210,4210,ham,oi gonna ring
4211,4211,spam,missed call alert number called left message 07008009200
4212,4212,ham,attended nothing
4213,4213,ham,ard 530 like dat lor juz meet mrt station i_ dun haf come
4214,4214,ham,dear wa sleeping p
4215,4215,ham,er mw im filled tuth aight
4216,4216,ham,office around 4 pm going hospital
4217,4217,ham,actually ' waiting 2 week start putting ad
4218,4218,ham,anything lor go go lor
4219,4219,ham,u free sat rite u wan 2 watch infernal affair wif n darren n mayb xy
4220,4220,ham,plz note anyone calling mobile co amp asks u type ltgt ltgt disconnect callcoz iz attempt ' terrorist ' make use sim card itz confirmd nokia n motorola n ha verified cnn ibn
4221,4221,ham,yo around friend mine ' lookin pick later tonight
4222,4222,ham,stupid auto correct phone
4223,4223,ham,double eviction week spiral michael good riddance
4224,4224,ham,world suffers lot violence bad people silence good people
4225,4225,ham,ok thats cool either raglan rd edward rd behind cricket ground gimme ring ur closeby see tuesday
4226,4226,ham,buy one egg daplease
4227,4227,ham,started skye
4228,4228,ham,bookedthe hut also time way
4229,4229,ham,several sir
4230,4230,ham,u really pig leh sleep much dad wake 10 smth 2 eat lunch today
4231,4231,ham,' home please call
4232,4232,ham,love hope anything drastic ' dare sell pc phone
4233,4233,ham,reached home tired come tomorro
4234,4234,spam,freemsg record indicate may entitled 3750 pound accident claim free reply yes msg opt text stop
4235,4235,spam,u win a100 music gift voucher every week starting txt word draw 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription
4236,4236,ham,life style garment account please
4237,4237,ham,lol wtf random btw lunch break
4238,4238,ham,sez hows u de arab boy hope u r good give love 2 evry1 love ya eshxxxxxxxxxxx
4239,4239,ham,lay man let know missed thought great day send bimbo ugo ' number ill appreciate safe
4240,4240,ham,detroit home snow enjoy
4241,4241,spam,show ur colour euro 2004 241 offer get england flag 3lions tone ur phone click following service message info
4242,4242,ham,okie
4243,4243,ham,aight ' chillin friend ' room text ' way
4244,4244,ham,toshiba portege m100 gd
4245,4245,ham,well welp sort semiobscure internet thing
4246,4246,spam,text pas 69669 collect polyphonic ringtones normal gprs charge apply enjoy tone
4247,4247,spam,accordingly repeat text word ok mobile phone send
4248,4248,ham,loosu go hospital de dont let careless
4249,4249,ham,much eighth
4250,4250,ham,omg joanna freaking ' looked thru friend find photo ' asking stuff myspace ' even logged like year
4251,4251,ham,send ur birthdate month year tel u ur life partner ' name method calculation reply must
4252,4252,ham,juz havent woke bit blur blur dad went liao cant cum oso
4253,4253,ham,clothes jewelry trip
4254,4254,spam,block breaker come deluxe format new feature great graphic tmobile buy a5 replying get bbdeluxe take challenge
4255,4255,ham,aah cuddle would lush ' need lot tea soup kind fumbling
4256,4256,spam,important information 4 orange user today lucky day2find log onto httpwwwurawinnercom ' fantastic surprise awaiting
4257,4257,ham,late
4258,4258,ham,sad story man last week wa b ' day wife ' nt wish parent forgot n kid went work even colleague wish
4259,4259,ham,plan family set stone
4260,4260,ham,pls dont forget study
4261,4261,ham,' never believe actually got taunton wow
4262,4262,ham,den weekday got special price haiz cant eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat
4263,4263,ham,broke list reason nobody ' town ' tell ' sarcastic faggy
4264,4264,ham,ltdecimalgt common car better buy china asia find le expensive ill holla
4265,4265,ham,greatest test courage earth bear defeat without losing heartgn tc
4266,4266,ham,sorry im stil fucked last nite went tobed 430 got 4 work 630
4267,4267,ham,hey whats plan sat
4268,4268,ham,beauty sleep help ur pimple
4269,4269,ham,great hope using connection mode men also co never know old friend lead today
4270,4270,spam,natalja 25f inviting friend reply yes440 no440 see wwwsmsacunat27081980 stop send stop frnd 62468
4271,4271,ham,get
4272,4272,ham,kind missed train co asthma attack nxt one half hr driving sure park
4273,4273,ham,ball moving lotwill spin last difficult bat
4274,4274,ham,haiyoh maybe hamster wa jealous million
4275,4275,ham,please send aunty ' number
4276,4276,ham,' glad following dream
4277,4277,ham,' reached home finally
4278,4278,spam,urgent important information 02 user today lucky day 2 find log onto httpwwwurawinnercom fantastic surprise awaiting
4279,4279,spam,winner valued network customer selected receivea a900 prize reward claim call 09061701461 claim code kl341 valid 12 hour
4280,4280,ham,wn u r hurt prsn close 2 u fight wit dem coz somtimes dis fight save relation bt quiet leaf nothin relation gud eveb
4281,4281,ham,u call
4282,4282,ham,science tell chocolate melt sunlight please ' walk sunlight bcozi ' want loss sweet friend
4283,4283,ham,yes come nyc audiitions trying relocate
4284,4284,ham,pocked
4285,4285,ham,congrats ' great wanted tell tell score co might make relax motivating thanks sharing
4286,4286,ham,wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care
4287,4287,ham,hey mr whats name bill brison book one language word
4288,4288,ham,okay good problem thanx
4289,4289,ham,information ikea spelled cap yelling thought left sitting bed among mess came said going got home class please ' try bullshit make want listen le
4290,4290,ham,call u ' done
4291,4291,ham,gwr
4292,4292,ham,best watch say cause get drunk motherfucker
4293,4293,spam,kit strip billed 150p netcollex ltd po box 1013 ig11 oja
4294,4294,spam,hmv bonus special 500 pound genuine hmv voucher answer 4 easy question play send hmv 86688 infowww100percentrealcom
4295,4295,spam,please call 08712402578 immediately urgent message waiting
4296,4296,spam,thesmszonecom let send free anonymous masked messagesim sending message theredo see potential abuse
4297,4297,spam,well done 4 costa del sol holiday a5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh costa150pm max10mins
4298,4298,ham,hurt tease make cry end life die plz keep one rose grave say stupid miss u nice day bslvyl
4299,4299,ham,erm woodland avenue somewhere get parish magazine telephone number
4300,4300,ham,ta job available let know please co really need start working
4301,4301,ham,aiyar hard 2 type u later free tell call n scold n tell u
4302,4302,ham,yup ' free
4303,4303,ham,good good billy mate gone jogging enjoy concert
4304,4304,ham,yo come carlos soon
4305,4305,ham,awww dat sweet think something nice time tonight ill probably txt u later co im lonely xxx
4306,4306,ham,guess useless calling u 4 something important
4307,4307,ham,ha ha popped loo helloed hello
4308,4308,ham,dint tell anything angry told abi
4309,4309,spam,someone u know ha asked dating service 2 contact cant guess call 09058091854 revealed po box385 m6 6wu
4310,4310,ham,happens r 2waxsto wat want come ill get medical insurance ' able deliver basic care ' currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
4311,4311,ham,keep ten r shelf buy two egg
4312,4312,ham,' well babe swollen gland throat end
4313,4313,ham,ur change 2 da report big co ' already made change 2 da previous report
4314,4314,ham,captain room
4315,4315,ham,' speak bcaz mobile problem listen cann ' listen voice call later
4316,4316,ham,hiya stu wot u 2im much truble home moment evone hate even u wot hell av done wont u tell text bck please luv dan
4317,4317,ham,si take mokka player
4318,4318,ham,still playing gautham
4319,4319,ham,hey mr going sea view couple gay mean game give bell ya finish
4320,4320,ham,k jason say ' gonna around ' around ltgt
4321,4321,ham,sorry able get see morning
4322,4322,ham,aight well keep informed
4323,4323,ham,number sir
4324,4324,ham,searching good dual sim mobile pa
4325,4325,ham,seems unnecessarily hostile
4326,4326,ham,dude got haircut breezy
4327,4327,spam,congrats 2 mobile 3g videophones r call 09061744553 videochat wid ur mate play java game dload polyh music noline rentl bx420 ip4 5we 150pm
4328,4328,ham,1appledayno doctor 1tulsi leafdayno cancer 1lemondayno fat 1cup milkdayno bone problms 3 litre watrdayno disease snd th 2 u care
4329,4329,ham,thought king hill thing
4330,4330,ham,nope ' come online
4331,4331,ham,also tell said happy birthday
4332,4332,ham,bishan lei tot i_ say lavender
4333,4333,ham,boo time u get u supposed take shopping today
4334,4334,ham,u sound like manky scouse boy stevelike travelling da bus homewot ha u inmind 4 recreation dis eve
4335,4335,ham,fyi ' taking quick shower epsilon like ltgt min
4336,4336,ham,tuesday night r u 4 real
4337,4337,ham,yes appt
4338,4338,ham,got outta class gonna go gym
4339,4339,ham,want sent ltgt mesages today thats sorry hurt
4340,4340,ham,ii write wat
4341,4341,ham,ha ' say ' read anything way u seemed ' like 2 judgementali save friday pub
4342,4342,ham,valentine game send dis msg ur friend 5 answer r someone really love u ques colour suit best
4343,4343,ham,hidid asked waheeda fathima leave
4344,4344,ham,enjoy urself tmr
4345,4345,ham,still around could use half8th
4346,4346,spam,u 447801259231 secret admirer looking 2 make contact ufind rreveal think ur specialcall 09058094597
4347,4347,ham,give u back id proof ltgt r wont allow work come home within day
4348,4348,ham,ii bot note oredi co juz rem got
4349,4349,ham,yes rent expensive way save
4350,4350,ham,night ha ended another day morning ha come special way may smile like sunny ray leaf worry blue blue bay gud mrng
4351,4351,ham,hows pain deary r u smiling
4352,4352,ham,fun fact although would think armand would eventually build tolerance shit considering much smoke get fucked like 2 hit
4353,4353,spam,important information 4 orange user 0789xxxxxxx today lucky day2find log onto httpwwwurawinnercom ' fantastic surprise awaiting
4354,4354,ham,sorry ' help
4355,4355,ham,great send account number
4356,4356,ham,hellogorgeous hows u fone wa charge lst nitw wen u texd hopeu ad nice wkend im sure u lookin 4ward 2 cin u 2mrw luv jaz
4357,4357,spam,dating service ha asked 2 contact u someone shy call 09058091870 revealed pobox84 m26 3uz 150p
4358,4358,ham,ii send content page
4359,4359,ham,night sweet sleep well ' see exorcism emily rose may never sleep hug snogs
4360,4360,ham,' think u got think use got good ni8
4361,4361,ham,' right second gotta hit people first
4362,4362,ham,evry emotion dsn ' hav wordsevry wish dsn ' hav prayrs u smiled world wit uothrwise even drop tear dsn ' lik 2 stay wit uso b happy good morning keep smiling
4363,4363,ham,remember
4364,4364,ham,ujhhhhhhh computer shipped address sandiago parantella lane wtf poop
4365,4365,ham,mm yes dear look hugging p
4366,4366,ham,like dis sweater fr mango size already irritating
4367,4367,ham,1 ' number 2 gonna massive pain ' rather get involved ' possible
4368,4368,ham,anytime lor
4369,4369,spam,want new video handset 750 time network min unlimited text camcorder reply call 08000930705 del sat
4370,4370,ham,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng
4371,4371,spam,ur balance a600 next question complete landmark big bob b barry c ben text b c 83738 good luck
4372,4372,ham,fineabsolutly fine
4373,4373,ham,k ' sure ' consent form v
4374,4374,spam,ur tonexs subscription ha renewed charged a450 choose 10 polys month wwwclubzedcouk billing msg
4375,4375,spam,' prize go another customer tc wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl please call back busy
4376,4376,ham,much torch 9ja
4377,4377,ham,nothing u dinner w u
4378,4378,ham,checking
4379,4379,ham,done internet connection v slow canut send try later first thing tomo
4380,4380,ham,mathews tait edward anderson
4381,4381,ham,yeah sure thing mate haunt got stuff sorted im going sound anyway promoting hex way dont know number joke
4382,4382,ham,need lar go engin co si art today
4383,4383,ham,thanks honey still ' heard anything leave bit longer 2 crowd try later great advice thanks hope cardiff still
4384,4384,spam,want new nokia 3510i colour phone delivered tomorrow 200 free minute mobile 100 free text free camcorder reply call 8000930705
4385,4385,ham,im snowboarding trip wa wondering planning get everyone together befor goa meet greet kind affair cheer
4386,4386,ham,si ' watching live
4387,4387,ham,see ' christmassy
4388,4388,ham,k ' ready ltgt
4389,4389,ham,know god created gap finger one made come amp fill gap holding hand love
4390,4390,ham,greatest test courage earth bear defeat without losing heartgn tc
4391,4391,ham,new year plan
4392,4392,spam,recpt 13 ordered ringtone order processed
4393,4393,ham,baaaaaaaabe wake miss crave need
4394,4394,ham,got message ignoring yes wa shopping
4395,4395,ham,dear mood cant drive brother drive
4396,4396,ham,dad get back
4397,4397,ham,tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria le expensive much le expensive unless getting citizen rate new zealand
4398,4398,ham,yes finished watching day life love
4399,4399,ham,juz go google n search 4 qet
4400,4400,ham,many time lose best one bcoz
4401,4401,ham,good friend care close friend understand true friend stay forever beyond word beyond time gud ni8
4402,4402,ham,getting back home
4403,4403,ham,sorry ' call later ltgt min
4404,4404,ham,dun need use dial juz open da browser n surf
4405,4405,spam,one registered subscriber u enter draw 4 100 gb gift voucher replying enter unsubscribe text stop
4406,4406,ham,awesome plan get time like ltgt ' text detail wee bit
4407,4407,ham,take care sleep wellyou need learn change lifeyou need get convinced thati wait conversation usget convinced timeyour family many sensesrespect overemphasiseor u role life
4408,4408,spam,chance win free bluetooth headset simply reply back adp
4409,4409,ham,also didnt get na hi hi hi hi hi
4410,4410,ham,ya cant display internal sub gotta extract
4411,4411,ham,said anything wrong sorry de
4412,4412,ham,sad story man last week wa b ' day wife ' nt wish parent forgot n kid went work even colleague wish
4413,4413,ham,stupid say challenge godyou dont think write instead respond immed
4414,4414,ham,yeah able ' text ' ready meet
4415,4415,ham,v skint fancied bevieswaz gona go meet othrs spoon jst bin watchng planet earthsofa v comfey dont make hav gd night
4416,4416,ham,say ' quitting least5times day wudn ' take much notice nah ' mind gonna see want come taunton tonight u tell
4417,4417,ham,get free call
4418,4418,ham,little darling far week need coffee run tomocan ' believe ' time week already u_
4419,4419,ham,ok msg u b4 leave house
4420,4420,ham,still west coast haiz ii ' take forever come back
4421,4421,ham,mmm fuck merry christmas
4422,4422,ham,alright thanks advice enjoy night ' try get sleep
4423,4423,ham,update face book status frequently
4424,4424,ham,saw messageit k da
4425,4425,ham,wa something u ate
4426,4426,ham,bank say money
4427,4427,ham,aiyar dun disturb u liao thk u lot 2 aft ur cupboard come
4428,4428,ham,hey r watching movie tonight ' prob b home early
4429,4429,ham,yar lor u noe u used dat route
4430,4430,ham,2mro coming gym machan goodnight
4431,4431,ham,dont think need yellow card uk travel ask someone ha gone ltgt buck
4432,4432,ham,u look 4 da lib got stuff havent finish yet
4433,4433,ham,sound great im going sleep good night
4434,4434,spam,' b floppy b snappy happy gay chat service photo upload call 08718730666 10pmin 2 stop text call 08712460324
4435,4435,ham,housemaid murderer coz man wa murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
4436,4436,ham,come u got nothing
4437,4437,ham,nothing ever easy ' looking reason take risk life love
4438,4438,ham,want grasp pretty booty
4439,4439,ham,' got tea sure flavour
4440,4440,ham,' going 2 orchard laready reaching soon u reaching
4441,4441,ham,dear denying word please
4442,4442,ham,know old dom told yesterday name roger got touch last night want meet today 2 pm
4443,4443,ham,come back tampa ffffuuuuuuu
4444,4444,ham,2 celebrate baoday else
4445,4445,ham,merry christmas u annie
4446,4446,ham,please tell special stock talking
4447,4447,ham,sent like
4448,4448,spam,urgent ur awarded complimentary trip eurodisinc trav acoentry41 a1000 claim txt dis 87121 186a150morefrmmob shracomorsglsuplt10 ls1 3aj
4449,4449,ham,awesome minute
4450,4450,ham,problem walk around julianaland oblivious going around say thing constantly go one ear go whatever want ' ' know ' upsetit ' ' listen tell going upset want surprised ' mad
4451,4451,ham,' told everything stop dont let get dehydrated
4452,4452,ham,guess ltgt min
4453,4453,ham,' home ard wat time u reach
4454,4454,ham,storming msg wen u lift phne u say hello u knw wt real meaning hello ' name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone 4get name person
4455,4455,ham,want mapquest something look usf dogwood drive
4456,4456,ham,aight plan come later tonight
4457,4457,ham,die accidentally deleted e msg suppose 2 put e sim archive haiz sad
4458,4458,spam,welcome ukmobiledate msg free giving free calling 08719839835 future mg billed 150p daily cancel send go stop 89123
4459,4459,ham,wishing great day moji told offer always wa speechless offer easily go great length behalf stunning exam next friday keep touch sorry
4460,4460,ham,thanks reply today ur visa coming r u still buying gucci bag sister thing easy uncle john also ha bill really need think make money later sha
4461,4461,ham,sorry flaked last night shit ' seriously goin roommate tonight
4462,4462,ham,said look pretty wif long hair wat thk ' cutting quite short 4 leh
4463,4463,ham,ranjith cal drpd deeraj deepak 5min hold
4464,4464,ham,cheer callin babesozi culdnt talkbut wannatell u detail later wenwecan chat properly x
4465,4465,ham,hey u still gym
4466,4466,ham,said ' ' u mind go bedroom minute ' ' ' ' ok ' ' sed sexy mood came 5 minuts latr wid caken wife
4467,4467,ham,much better thanks lol
4468,4468,ham,nothing smsing u n xy lor sorry lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meeting
4469,4469,ham,lemme know swing pick ' free basically time 1 semester
4470,4470,ham,wa u efficient gee thanx
4471,4471,spam,3 received mobile content enjoy
4472,4472,ham,able sleep
4473,4473,spam,want explicit sex 30 sec ring 02073162414 cost 20pmin
4474,4474,ham,meet soon princess ttyl
4475,4475,ham,' pick 515pm go taunton still want come
4476,4476,ham,oh 4 outside player allowed play know
4477,4477,ham,anything lor
4478,4478,ham,erutupalam thandiyachu
4479,4479,ham,cant u try new invention flyi ' joking
4480,4480,ham,noits ful song lyric
4481,4481,ham,u reckon need 2 arrange transport u ' thanks
4482,4482,ham,true lov n care wil nevr go unrecognized though somone often make mistake valuing definitly undrstnd start missing
4483,4483,ham,shopping eh ger toking abt syd lehhaha
4484,4484,ham,standing
4485,4485,ham,good weekend
4486,4486,ham,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality win
4487,4487,ham,call get chance plz lt3
4488,4488,ham,new deus ex game comin early next yr
4489,4489,ham,computer fried essential part ' keep spare fucking idiot roommate looovvve leaving thing running full ltgt 7
4490,4490,ham,friend ' studying warwick ' planned go shopping concert tmw may canceled havn ' seen age yeah get together sometime
4491,4491,ham,probably couple hour top
4492,4492,ham,lol grin ' babe thanks thinking
4493,4493,ham,man bus slow think ' gonna get
4494,4494,ham,hope text meet smiling let text give reason smile beautiful day
4495,4495,ham,case wake wondering forgot take care something grandma today done parade
4496,4496,ham,ok
4497,4497,spam,latest nokia mobile ipod mp3 player a400 proze guaranteed reply win 83355 norcorp ltda150mtmsgrcvd18
4498,4498,spam,sm service inclusive text credit pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae
4499,4499,ham,nvm take ur time
4500,4500,ham,wat ' da decision
4501,4501,ham,wot u 2 bitch
4502,4502,ham,stupidits possible
4503,4503,ham,told hr want posting chennaibecause ' working
4504,4504,spam,mobile club choose top quality item mobile 7cfca1a
4505,4505,ham,guy leaving
4506,4506,ham,neva grumble sad lor hee buy tmr lor aft lunch still meetin 4 lunch tmr neva hear fr lei ii got lot work ar
4507,4507,ham,able anything
4508,4508,ham,ii takin linear algebra today
4509,4509,ham,weekend fine excuse much decorating
4510,4510,ham,sorry missed babe wa late slept hope enjoy driving lesson boytoy miss teasing kiss
4511,4511,ham,project pa come
4512,4512,spam,money wining number 946 wot next
4513,4513,ham,sure whenever show fuck gt
4514,4514,ham,wa random saw old roomate campus graduated
4515,4515,spam,congrats 2 mobile 3g videophones r call 09061744553 videochat wid ur mate play java game dload polyh music noline rentl bx420 ip4 5we 150pm
4516,4516,ham,men always need beautiful intelligent caring loving adjustable cooperative wife law allows one wife
4517,4517,ham,suck got planned yo valentine yo valentine '
4518,4518,ham,got part nottingham 3 hr 63miles good thing love man much 40mph hey ho
4519,4519,ham,think one saying clearly ok leave need ask go come
4520,4520,ham,hi good mornin thanku wish u
4521,4521,ham,u want 2 meet 2morro
4522,4522,ham,actually decided wa hungry ' left yet v
4523,4523,ham,' sent i_ part
4524,4524,ham,co wa shopping wif darren jus n called 2 ask wat present wan lor started guessing wa wif n finally guessed darren lor
4525,4525,spam,want cock hubby ' away need real man 2 satisfy txt wife 89938 string action txt stop 2 end txt rec a150ea otbox 731 la1 7ws
4526,4526,ham,understand loss gain work school
4527,4527,ham,u missed u havent 2 much bit bored holiday want 2 go bak 2 college sad isnt itxx
4528,4528,ham,hiya probably coming home weekend next
4529,4529,ham,' forget though love walk beside watching keeping heart warm
4530,4530,ham,wish thing different wonder able show much value pls continue brisk walk drug without askin please find thing laugh love dearly
4531,4531,ham,ok day making dinner tonite invited
4532,4532,spam,gr8 new service live sex video chat mob see sexiest dirtiest girl live ur phone 4 detail text horny 89070 cancel send stop 89070
4533,4533,ham,money 4 steve mate
4534,4534,ham,im late tellmiss im way
4535,4535,ham,never blame day ur life good day give u happiness bad day give u experience essential life god blessing good morning
4536,4536,ham,normally use drink water daily
4537,4537,ham,dare ask luck sorting car
4538,4538,ham,party ' place usf charge contribute way greatly appreciated yeah got room one
4539,4539,ham,urgh coach hot smell chip fat thanks especially duvet predictive text word
4540,4540,ham,hiya wa last night ' naughty bought clothes little ready shopping tho kind time wanna meet
4541,4541,spam,freemsg hi baby wow got new cam moby wanna c hot pic fancy chatim w8in 4utxt rply chat 82242 hlp 08712317606 msg150p 2rcv
4542,4542,ham,' trying reach without success
4543,4543,ham,derek done class
4544,4544,ham,never lei v lazy got wat dat day i_ send da url cant work one
4545,4545,ham,never try alone take weight tear come ur heart fall ur eye always remember stupid friend share bslvyl
4546,4546,ham,hey mate spoke mag people weure deliver end month deliver 24th sept talk later
4547,4547,ham,hope good week checking
4548,4548,ham,haha friend tyler literally asked could get dubsack
4549,4549,ham,hey u fancy meetin 4 cha hav lil beverage txt ring meet l8r quite tired got 3 vpist love pete x x x
4550,4550,ham,great safe trip dont panic surrender
4551,4551,ham,symptom u love 1u like listening song 2u get stopped u see name beloved 3u ' get angry
4552,4552,ham,sun ah thk mayb dun anythin thk book e lesson e pilate orchard mrt u noe hor
4553,4553,ham,try something dear read something exam
4554,4554,ham,7 wonder world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sm 1st ur lovely friendship good morning dear
4555,4555,ham,gettin rdy ship comp
4556,4556,ham,hospital da return home evening
4557,4557,ham,piss talking someone realise u point itnow read backwards
4558,4558,ham,think da wil
4559,4559,ham,' awake oh '
4560,4560,ham,good afternoon boytoy go walking day get police abstract still wake miss babe
4561,4561,ham,much u trying get
4562,4562,ham,come around ltdecimalgt pm vikkyi ' otside nw il come tht time
4563,4563,ham,tell address
4564,4564,ham,honeybee said ' sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack joke gmgngegn
